make_model,power_kW,age,empty_weight,mileage,gearbox,gears,drivetrain,cons_avg,co_emissions,price
Opel Corsa,74.0,3.0,1165.0,19785.0,Automatic,8.0,Front,4.3,99.0,16990.0
Opel Corsa,74.0,1.0,1055.0,1172.0,Manual,6.0,Front,4.3,99.0,18450.0
Opel Adam,64.0,5.0,1135.0,39396.0,Manual,5.0,Front,5.4,125.0,12900.0
Opel Adam,110.0,5.0,1178.0,40260.0,Manual,6.0,Front,5.9,140.0,13990.0
Opel Corsa,74.0,0.0,1165.0,2346.0,Manual,6.0,Front,4.3,98.0,22979.0
Opel Corsa,74.0,0.0,1165.0,5900.0,Manual,6.0,Front,4.3,98.0,16889.0
Opel Corsa,51.0,4.0,1055.0,99800.0,Manual,5.0,Front,5.7,131.0,6990.0
Opel Corsa,51.0,12.0,1130.0,137433.0,Manual,5.0,Front,5.3,124.0,4390.0
Opel Adam,74.0,3.0,1135.0,14223.0,Manual,5.0,Front,0.0,0.0,14490.0
Opel Corsa,74.0,2.0,1165.0,39450.0,Manual,6.0,Front,4.2,96.0,15980.0
Opel Adam,74.0,8.0,1135.0,66600.0,Manual,5.0,Front,5.0,118.0,10950.0
Opel Corsa,66.0,6.0,1163.0,35515.0,Automatic,1.0,Front,5.9,135.0,12490.0
Opel Corsa,74.0,1.0,1165.0,24944.0,Manual,6.0,Front,4.3,98.0,16890.0
Opel Adam,74.0,3.0,1135.0,31370.0,Manual,5.0,Front,0.0,0.0,13990.0
Opel Corsa,66.0,4.0,1163.0,36382.0,Manual,5.0,Front,6.3,120.0,12490.0
Opel Corsa,75.0,2.0,1055.0,19800.0,Manual,6.0,Front,3.2,85.0,20500.0
Opel Corsa,74.0,1.0,1055.0,4900.0,Manual,5.0,Front,5.1,106.5,18790.0
Opel Corsa,59.0,14.0,1130.0,88283.0,Manual,5.0,Front,6.1,106.5,5890.0
Opel Adam,64.0,3.0,1135.0,15800.0,Manual,5.0,Front,5.7,133.0,12479.0
Opel Corsa,55.0,14.0,1265.0,130473.0,Manual,5.0,Front,4.6,94.0,4999.0
Opel Corsa,110.0,4.0,1055.0,59117.0,Manual,5.0,Front,6.1,0.0,14950.0
Opel Corsa,74.0,1.0,1055.0,46750.0,Manual,5.0,Front,4.3,99.0,13490.0
Opel Astra,147.0,4.0,1350.0,70738.0,Manual,6.0,Front,6.1,138.5,15995.0
Opel Adam,110.0,4.0,1135.0,57208.0,Manual,6.0,Front,5.2,118.0,14450.0
Opel Corsa,66.0,3.0,1234.0,9233.0,Manual,5.0,Front,5.6,128.0,13990.0
Opel Corsa,55.0,2.0,1055.0,35000.0,Manual,5.0,Front,4.1,93.0,13479.0
Opel Corsa,55.0,1.0,1055.0,2700.0,Manual,5.0,Front,5.1,106.5,16870.0
Opel Corsa,55.0,2.0,1055.0,37296.0,Manual,5.0,Front,4.1,93.0,13379.0
Opel Corsa,66.0,5.0,1163.0,61508.0,Manual,5.0,Front,5.1,106.5,9990.0
Opel Corsa,100.0,0.0,1055.0,35.0,Automatic,1.0,Front,5.1,106.5,27988.0
Opel Corsa,55.0,2.0,1055.0,16070.0,Manual,5.0,Front,4.1,93.0,15699.0
Opel Corsa,74.0,1.0,1055.0,50.0,Manual,6.0,Front,4.5,101.0,18490.0
Opel Adam,64.0,4.0,1135.0,31170.0,Manual,5.0,Front,5.4,0.0,12900.0
Opel Corsa,74.0,0.0,1165.0,5900.0,Manual,6.0,Front,4.3,98.0,16889.0
Opel Corsa,51.0,3.0,1210.0,36550.0,Manual,5.0,Front,5.6,128.0,10449.0
Opel Corsa,55.0,2.0,1055.0,6498.0,Manual,5.0,Front,4.1,93.0,14990.0
Opel Corsa,66.0,3.0,1234.0,37232.0,Manual,5.0,Front,5.6,128.0,11989.0
Opel Corsa,66.0,3.0,1234.0,21270.0,Manual,5.0,Front,5.6,0.0,10980.0
Opel Adam,74.0,4.0,1135.0,69828.0,Manual,5.0,Front,5.0,118.0,12990.0
Opel Adam,51.0,9.0,986.0,53194.0,Manual,5.0,Front,5.0,124.0,8300.0
Opel Corsa,74.0,3.0,1290.0,11616.0,Manual,6.0,Front,5.4,128.0,15340.0
Opel Corsa,74.0,1.0,1055.0,34001.0,Automatic,1.0,Front,4.2,96.0,17450.0
Opel Corsa,74.0,0.0,1165.0,10.0,Automatic,8.0,Front,4.2,96.0,22990.0
Opel Corsa,66.0,3.0,1234.0,19704.0,Manual,5.0,Front,5.6,128.0,11580.0
Opel Corsa,74.0,2.0,1055.0,9018.0,Manual,6.0,Front,4.3,96.0,16450.0
Opel Corsa,74.0,2.0,1055.0,23000.0,Manual,6.0,Front,4.2,96.0,17950.0
Opel Corsa,66.0,3.0,1234.0,33830.0,Manual,5.0,Front,5.5,126.0,13390.0
Opel Corsa,74.0,2.0,1165.0,28515.0,Manual,6.0,Front,4.2,96.0,16580.0
Opel Corsa,74.0,1.0,1055.0,7250.0,Manual,6.0,Front,4.3,98.0,21650.0
Opel Corsa,74.0,3.0,1214.0,30875.0,Manual,6.0,Front,5.5,122.0,12389.0
Opel Corsa,74.0,2.0,1055.0,6235.0,Manual,6.0,Front,4.2,96.0,17500.0
Opel Corsa,51.0,3.0,1135.0,33930.0,Manual,5.0,Front,5.6,129.0,10489.0
Opel Astra,73.0,19.0,1274.0,196000.0,Manual,5.0,Front,5.7,88.0,2990.0
Opel Adam,66.0,3.0,1156.0,40959.0,Manual,6.0,Front,4.3,100.0,13990.0
Opel Corsa,100.0,0.0,1055.0,1040.0,Automatic,1.0,Front,5.1,106.5,27720.0
Opel Corsa,100.0,0.0,1055.0,35.0,Automatic,1.0,Front,5.1,106.5,27988.0
Opel Corsa,96.0,0.0,1233.0,10.0,Automatic,8.0,Front,4.5,103.0,28290.0
Opel Adam,51.0,9.0,1086.0,80450.0,Manual,5.0,Front,5.3,126.0,8680.0
Opel Corsa,100.0,0.0,1055.0,5000.0,Automatic,1.0,Front,5.1,106.5,32880.0
Opel Corsa,66.0,3.0,1199.0,64106.0,Automatic,1.0,Front,6.6,150.0,14440.0
Opel Corsa,100.0,0.0,1055.0,1170.0,Automatic,1.0,Front,5.1,106.5,27220.0
Opel Corsa,74.0,2.0,1055.0,14416.0,Manual,6.0,Front,4.3,98.0,16880.0
Opel Corsa,96.0,2.0,1233.0,21800.0,Automatic,8.0,Front,4.7,106.0,21590.0
Opel Corsa,100.0,0.0,1055.0,1190.0,Automatic,1.0,Front,5.1,106.5,27840.0
Opel Corsa,100.0,0.0,1055.0,1070.0,Automatic,1.0,Front,5.1,106.5,26720.0
Opel Corsa,55.0,2.0,1055.0,13550.0,Manual,5.0,Front,4.1,93.0,14379.0
Opel Corsa,51.0,3.0,1135.0,25859.0,Manual,5.0,Front,5.6,129.0,10790.0
Opel Corsa,100.0,0.0,1530.0,5990.0,Automatic,1.0,Front,5.1,106.5,27990.0
Opel Corsa,74.0,1.0,1055.0,44990.0,Manual,5.0,Front,4.3,99.0,13490.0
Opel Corsa,100.0,0.0,1055.0,1050.0,Automatic,1.0,Front,5.1,106.5,27690.0
Opel Corsa,100.0,0.0,1055.0,45.0,Automatic,1.0,Front,5.1,106.5,25488.0
Opel Corsa,74.0,1.0,1165.0,14764.0,Manual,6.0,Front,4.3,98.0,16590.0
Opel Adam,110.0,6.0,1135.0,53512.0,Manual,5.0,Front,5.9,0.0,15900.0
Opel Corsa,51.0,3.0,1135.0,18301.0,Manual,5.0,Front,5.6,133.0,10985.0
Opel Corsa,100.0,0.0,1055.0,35.0,Automatic,1.0,Front,5.1,106.5,27988.0
Opel Corsa,51.0,3.0,1055.0,12965.0,Manual,5.0,Front,5.6,128.0,11990.0
Opel Corsa,74.0,2.0,1055.0,7242.0,Manual,6.0,Front,4.2,96.0,17150.0
Opel Corsa,74.0,1.0,1165.0,25145.0,Manual,6.0,Front,4.3,98.0,16790.0
Opel Corsa,100.0,0.0,1055.0,1150.0,Automatic,1.0,Front,5.1,106.5,27690.0
Opel Corsa,100.0,0.0,1055.0,45.0,Automatic,1.0,Front,5.1,106.5,25488.0
Opel Corsa,74.0,2.0,1165.0,21000.0,Manual,6.0,Front,4.2,96.0,16690.0
Opel Adam,64.0,4.0,1135.0,35154.0,Manual,5.0,Front,5.0,118.0,11865.0
Opel Corsa,74.0,1.0,1165.0,20592.0,Manual,6.0,Front,4.3,98.0,15870.0
Opel Corsa,74.0,2.0,1055.0,21640.0,Manual,6.0,Front,4.2,96.0,17740.0
Opel Corsa,74.0,1.0,1055.0,1555.0,Manual,6.0,Front,4.5,101.0,23900.0
Opel Corsa,100.0,0.0,1055.0,1140.0,Automatic,1.0,Front,5.1,106.5,27900.0
Opel Corsa,55.0,0.0,1055.0,6001.0,Manual,5.0,Front,5.1,106.5,18950.0
Opel Corsa,55.0,1.0,1055.0,8130.0,Manual,5.0,Front,4.2,96.0,17480.0
Opel Corsa,74.0,2.0,1055.0,22600.0,Manual,6.0,Front,4.2,96.0,18950.0
Opel Astra,73.0,19.0,1274.0,196000.0,Manual,5.0,Front,5.7,88.0,2990.0
Opel Corsa,100.0,0.0,1055.0,1120.0,Automatic,1.0,Front,5.1,106.5,28340.0
Opel Adam,64.0,3.0,1135.0,24685.0,Manual,5.0,Front,0.0,0.0,13490.0
Opel Corsa,51.0,3.0,1055.0,22675.0,Manual,5.0,Front,5.6,129.0,13990.0
Opel Corsa,100.0,0.0,1055.0,45.0,Automatic,1.0,Front,5.1,106.5,27588.0
Opel Corsa,74.0,3.0,1290.0,25040.0,Manual,6.0,Front,5.4,125.0,12589.0
Opel Corsa,96.0,0.0,1233.0,10.0,Automatic,8.0,Front,4.5,103.0,28290.0
Opel Corsa,55.0,1.0,1055.0,2240.0,Manual,5.0,Front,5.1,106.5,17780.0
Opel Corsa,66.0,3.0,1234.0,36057.0,Manual,5.0,Front,5.6,128.0,13490.0
Opel Corsa,55.0,1.0,1055.0,5130.0,Manual,5.0,Front,4.1,93.0,14250.0
Opel Corsa,74.0,0.0,1055.0,500.0,Manual,5.0,Front,4.5,101.0,23290.0
Opel Corsa,55.0,1.0,1055.0,6200.0,Manual,5.0,Front,4.1,93.0,16900.0
Opel Corsa,100.0,0.0,1055.0,35.0,Automatic,1.0,Front,5.1,106.5,27988.0
Opel Corsa,51.0,5.0,1120.0,21500.0,Manual,5.0,Front,5.4,128.0,9990.0
Opel Astra,77.0,3.0,1263.0,19900.0,Manual,5.0,Front,4.3,138.5,15990.0
Opel Adam,66.0,5.0,1135.0,63778.0,Manual,5.0,Front,4.3,100.0,12900.0
Opel Corsa,55.0,0.0,1055.0,1500.0,Manual,5.0,Front,4.1,93.0,14995.0
Opel Corsa,74.0,1.0,1165.0,6076.0,Manual,6.0,Front,4.3,98.0,18489.0
Opel Corsa,55.0,1.0,1055.0,8363.0,Manual,5.0,Front,4.1,93.0,15888.0
Opel Corsa,75.0,1.0,1055.0,27654.0,Manual,5.0,Front,3.6,106.0,17320.0
Opel Corsa,74.0,0.0,1165.0,10.0,Automatic,8.0,Front,4.2,96.0,22490.0
Opel Corsa,66.0,7.0,1055.0,44500.0,Manual,5.0,Front,5.2,121.0,9400.0
Opel Adam,51.0,7.0,1135.0,102557.0,Manual,5.0,Front,5.3,126.0,8190.0
Opel Corsa,100.0,1.0,1055.0,199.0,Manual,5.0,Front,5.1,106.5,29950.0
Opel Corsa,55.0,0.0,1055.0,7990.0,Manual,5.0,Front,4.1,93.0,16490.0
Opel Corsa,59.0,13.0,1160.0,14885.0,Manual,5.0,Front,6.1,106.5,7690.0
Opel Corsa,74.0,0.0,1165.0,5990.0,Manual,6.0,Front,5.1,115.0,24990.0
Opel Corsa,74.0,1.0,1055.0,16523.0,Manual,6.0,Front,4.3,98.0,17790.0
Opel Adam,51.0,3.0,1101.0,17700.0,Manual,5.0,Front,5.5,128.0,11949.0
Opel Adam,64.0,6.0,1178.0,51000.0,Automatic,5.0,Front,5.0,118.0,10990.0
Opel Corsa,66.0,3.0,1156.0,25600.0,Manual,5.0,Front,5.7,131.0,12389.0
Opel Corsa,55.0,0.0,1055.0,1515.0,Manual,5.0,Front,4.1,93.0,16990.0
Opel Corsa,55.0,0.0,1055.0,1500.0,Manual,5.0,Front,5.2,117.0,17690.0
Opel Corsa,55.0,0.0,1055.0,5721.0,Manual,5.0,Front,4.1,93.0,16490.0
Opel Corsa,55.0,1.0,1055.0,1800.0,Manual,5.0,Front,4.1,93.0,15990.0
Opel Corsa,100.0,0.0,1055.0,35.0,Automatic,1.0,Front,5.1,106.5,27988.0
Opel Corsa,55.0,1.0,1055.0,21728.0,Manual,5.0,Front,4.1,95.0,15660.0
Opel Corsa,74.0,1.0,1165.0,10000.0,Manual,6.0,Front,4.3,98.0,17990.0
Opel Corsa,66.0,3.0,1199.0,26019.0,Automatic,1.0,Front,5.4,143.0,16450.0
Opel Corsa,51.0,3.0,1210.0,35400.0,Manual,5.0,Front,5.6,129.0,10480.0
Opel Astra,103.0,7.0,1373.0,63187.0,Manual,6.0,Front,5.9,138.5,13000.0
Opel Corsa,100.0,0.0,1055.0,35.0,Automatic,1.0,Front,5.1,106.5,27988.0
Opel Corsa,75.0,2.0,1165.0,31900.0,Manual,6.0,Front,3.2,85.0,16449.0
Opel Adam,64.0,3.0,1135.0,49235.0,Manual,5.0,Front,0.0,0.0,12090.0
Opel Corsa,100.0,0.0,1055.0,35.0,Automatic,1.0,Front,5.1,106.5,26888.0
Opel Corsa,55.0,2.0,1055.0,14268.0,Manual,5.0,Front,4.2,0.0,16900.0
Opel Corsa,51.0,3.0,1135.0,32039.0,Manual,5.0,Front,5.6,129.0,8980.0
Opel Corsa,51.0,3.0,1210.0,16880.0,Manual,5.0,Front,5.6,128.0,9990.0
Opel Corsa,51.0,3.0,1210.0,28972.0,Manual,5.0,Front,5.6,128.0,9990.0
Opel Corsa,55.0,0.0,1055.0,4293.0,Manual,5.0,Front,4.1,93.0,16490.0
Opel Corsa,100.0,0.0,1055.0,1010.0,Automatic,1.0,Front,5.1,106.5,27540.0
Opel Corsa,66.0,3.0,1248.0,26116.0,Automatic,1.0,Front,6.2,143.0,15440.0
Opel Adam,51.0,8.0,1135.0,109011.0,Manual,5.0,Front,5.3,126.0,8390.0
Opel Corsa,66.0,3.0,1248.0,21550.0,Automatic,6.0,Front,6.2,143.0,15980.0
Opel Corsa,55.0,1.0,1055.0,5000.0,Manual,5.0,Front,4.1,93.0,19970.0
Opel Corsa,55.0,0.0,1055.0,2900.0,Manual,5.0,Front,4.1,93.0,14995.0
Opel Adam,64.0,4.0,1135.0,19958.0,Manual,5.0,Front,5.4,124.0,11950.0
Opel Adam,51.0,7.0,1086.0,35510.0,Manual,5.0,Front,5.3,126.0,9990.0
Opel Corsa,55.0,1.0,1055.0,5000.0,Manual,5.0,Front,4.1,93.0,19970.0
Opel Adam,51.0,4.0,1086.0,33412.0,Manual,5.0,Front,5.3,126.0,10949.0
Opel Corsa,55.0,0.0,1055.0,3900.0,Manual,5.0,Front,4.1,93.0,14995.0
Opel Corsa,55.0,0.0,1055.0,3900.0,Manual,5.0,Front,4.1,93.0,14995.0
Opel Astra,81.0,9.0,1403.0,98047.0,Manual,5.0,Front,4.1,114.0,8700.0
Opel Corsa,55.0,0.0,1055.0,4999.0,Manual,5.0,Front,4.1,93.0,14990.0
Opel Adam,74.0,3.0,1135.0,36000.0,Manual,5.0,Front,0.0,0.0,13980.0
Opel Corsa,100.0,0.0,1055.0,200.0,Automatic,1.0,Front,2.359,0.0,28000.0
Opel Astra,96.0,0.0,1350.0,1500.0,Manual,6.0,Front,0.0,88.0,23800.0
Opel Corsa,74.0,3.0,1214.0,17800.0,Manual,6.0,Front,5.5,125.0,12480.0
Opel Corsa,55.0,2.0,1055.0,11410.0,Manual,5.0,Front,4.1,93.0,13990.0
Opel Corsa,51.0,3.0,1135.0,63000.0,Manual,5.0,Front,5.6,126.0,8980.0
Opel Corsa,51.0,3.0,1135.0,36000.0,Manual,5.0,Front,5.6,126.0,9490.0
Opel Adam,51.0,9.0,1086.0,90000.0,Manual,5.0,Front,5.3,126.0,7480.0
Opel Adam,51.0,4.0,1086.0,17700.0,Manual,5.0,Front,5.3,126.0,10990.0
Opel Corsa,55.0,0.0,1055.0,5900.0,Manual,5.0,Front,4.1,93.0,15389.0
Opel Corsa,74.0,12.0,1055.0,83709.0,Manual,5.0,Front,5.5,129.0,5980.0
Opel Corsa,51.0,3.0,1055.0,30000.0,Manual,5.0,Front,5.1,106.5,10350.0
Opel Astra,85.0,9.0,1403.0,97403.0,Manual,5.0,Front,5.9,154.0,8300.0
Opel Corsa,44.0,12.0,1145.0,100100.0,Manual,5.0,Front,5.6,134.0,3490.0
Opel Corsa,55.0,2.0,1055.0,24800.0,Manual,5.0,Front,4.1,93.0,15500.0
Opel Adam,51.0,6.0,1135.0,54500.0,Manual,5.0,Front,4.9,116.0,9950.0
Opel Corsa,51.0,3.0,1210.0,26813.0,Manual,5.0,Front,5.6,134.0,10980.0
Opel Corsa,74.0,0.0,1165.0,3.0,Automatic,8.0,Front,0.0,106.5,17250.0
Opel Astra,121.0,7.0,1503.0,229000.0,Manual,6.0,Front,4.5,88.0,7490.0
Opel Corsa,152.0,7.0,1055.0,85500.0,Manual,6.0,Front,5.1,106.5,14880.0
Opel Adam,64.0,4.0,1135.0,18935.0,Manual,5.0,Front,5.2,118.0,11990.0
Opel Corsa,152.0,7.0,1203.0,91857.0,Manual,6.0,Front,7.5,0.0,15800.0
Opel Astra,206.0,7.0,1450.0,51866.0,Manual,6.0,Front,7.8,184.0,18945.0
Opel Astra,125.0,18.0,1285.0,245000.0,Manual,6.0,Front,9.0,216.0,2300.0
Opel Astra,103.0,11.0,1293.0,191500.0,Manual,6.0,Front,5.9,138.0,6499.0
Opel Corsa,75.0,0.0,1165.0,1.0,Manual,6.0,Front,0.0,94.0,15500.0
Opel Corsa,66.0,13.0,1063.0,228815.0,Manual,5.0,Front,5.8,139.0,2895.0
Opel Astra,104.0,11.0,1353.0,177459.0,Automatic,6.0,Front,6.7,157.0,8250.0
Opel Corsa,70.0,11.0,1063.0,190279.0,Manual,5.0,Front,3.7,94.0,3499.0
Opel Corsa,75.0,0.0,1165.0,1.0,Manual,6.0,Front,0.0,94.0,15500.0
Opel Insignia,162.0,13.0,1545.0,173375.0,Manual,6.0,Front,8.9,209.0,7749.0
Opel Astra,132.0,9.0,1371.0,130543.0,Manual,6.0,Front,7.2,169.0,11950.0
Opel Corsa,74.0,6.0,1041.0,100946.0,Manual,5.0,Front,0.0,106.5,10750.0
Opel Insignia,162.0,13.0,1570.0,169619.0,Automatic,6.0,Front,9.6,225.0,8950.0
Opel Corsa,70.0,11.0,1099.0,157776.0,Manual,5.0,Front,3.6,95.0,4750.0
Opel Corsa,74.0,10.0,1063.0,195115.0,Manual,5.0,Front,5.3,124.0,4450.0
Opel Insignia,147.0,4.0,1403.0,62280.0,Manual,6.0,Front,7.0,139.0,24990.0
Opel Astra,88.0,7.0,1293.0,86391.0,Manual,6.0,Front,5.5,129.0,9425.0
Opel Corsa,70.0,11.0,1145.0,275447.0,Manual,5.0,Front,3.6,95.0,3750.0
Opel Corsa,59.0,17.0,910.0,242695.0,Manual,5.0,Front,5.8,139.0,1200.0
Opel Corsa,70.0,7.0,1099.0,97824.0,Automatic,1.0,Front,3.4,82.0,7999.0
Opel Corsa,110.0,3.0,1214.0,48124.0,Manual,6.0,Front,6.1,136.0,14990.0
Opel Corsa,65.0,14.0,1063.0,282587.0,Manual,5.0,Front,5.8,139.0,2975.0
Opel Corsa,74.0,3.0,1290.0,85200.0,Manual,6.0,Front,5.4,125.0,10490.0
Opel Adam,64.0,4.0,1135.0,9286.0,Manual,5.0,Front,5.2,118.0,13290.0
Opel Astra,104.0,11.0,1293.0,199684.0,Manual,6.0,Front,5.9,138.0,7990.0
Opel Corsa,59.0,16.0,1010.0,200000.0,Manual,5.0,Front,5.8,139.0,1300.0
Opel Insignia,121.0,5.0,1341.0,160068.0,Manual,6.0,Front,6.0,136.0,16745.0
Opel Insignia,125.0,6.0,1513.0,128755.0,Automatic,6.0,Front,6.7,158.0,16444.0
Opel Corsa,70.0,9.0,1099.0,140205.0,Manual,5.0,Front,3.6,88.0,5950.0
Opel Astra,81.0,5.0,1235.0,89533.0,Manual,6.0,Front,4.1,88.0,12490.0
Opel Astra,77.0,18.0,1165.0,280795.0,Manual,5.0,Front,6.6,158.0,1950.0
Opel Astra,77.0,16.0,1245.0,225234.0,Manual,5.0,Front,6.6,138.5,3841.0
Opel Corsa,55.0,20.0,910.0,190129.0,Manual,5.0,Front,6.3,106.5,1195.0
Opel Astra,66.0,15.0,1120.0,199103.0,Manual,5.0,Front,6.2,146.0,2950.0
Opel Corsa,66.0,6.0,1141.0,64900.0,Semi-automatic,5.0,Front,4.7,110.0,6900.0
Opel Insignia,103.0,11.0,1403.0,180407.0,Manual,6.0,Front,7.0,134.0,6950.0
Opel Astra,103.0,15.0,1165.0,195024.0,Manual,5.0,Front,7.3,175.0,3390.0
Opel Astra,104.0,9.0,1337.0,95513.0,Manual,6.0,Front,6.0,142.0,12850.0
Opel Astra,110.0,4.0,1168.0,99661.0,Manual,6.0,Front,5.9,114.0,14590.0
Opel Corsa,59.0,17.0,910.0,198273.0,Manual,5.0,Front,5.8,106.5,1450.0
Opel Adam,64.0,3.0,1135.0,12089.0,Manual,5.0,Front,5.2,118.0,12993.0
Opel Astra,110.0,3.0,1308.0,31675.0,Automatic,6.0,Front,5.7,130.0,17690.0
Opel Astra,77.0,5.0,1163.0,97024.0,Manual,5.0,Front,4.4,102.0,12900.0
Opel Astra,81.0,5.0,1235.0,100386.0,Manual,6.0,Front,4.1,88.0,11890.0
Opel Adam,110.0,5.0,1063.0,117865.0,Manual,6.0,Front,6.3,0.0,13800.0
Opel Astra,110.0,5.0,1198.0,120348.0,Automatic,6.0,Front,5.4,124.0,15450.0
Opel Astra,65.0,12.0,1273.0,168311.0,Manual,5.0,Front,5.5,0.0,5249.0
Opel Astra,110.0,6.0,1278.0,38837.0,Manual,6.0,Front,5.1,138.5,13990.0
Opel Insignia,132.0,12.0,1485.0,119132.0,Manual,6.0,Front,7.0,179.0,8999.0
Opel Astra,125.0,8.0,1403.0,118000.0,Manual,6.0,Front,6.1,144.0,12945.0
Opel Astra,103.0,10.0,1337.0,141757.0,Manual,6.0,Front,5.9,139.0,6995.0
Opel Insignia,121.0,3.0,1380.0,109271.0,Manual,6.0,Front,7.0,122.0,19090.0
Opel Insignia,82.0,5.0,1387.0,60252.0,Manual,6.0,Front,4.2,110.0,16950.0
Opel Corsa,63.0,10.0,1063.0,195721.0,Manual,5.0,Front,5.5,129.0,3945.0
Opel Astra,110.0,5.0,1168.0,131532.0,Manual,6.0,Front,5.9,114.0,13290.0
Opel Adam,66.0,7.0,1156.0,92500.0,Manual,6.0,Front,4.2,100.0,8999.0
Opel Corsa,70.0,10.0,1099.0,122615.0,Manual,5.0,Front,3.6,95.0,5400.0
Opel Cascada,121.0,8.0,1733.0,132000.0,Automatic,6.0,Front,6.2,164.0,13990.0
Opel Cascada,121.0,8.0,1716.0,64889.0,Manual,6.0,Front,5.2,138.0,14400.0
Opel Cascada,103.0,6.0,1701.0,118241.0,Manual,6.0,Front,6.4,149.0,13995.0
Opel Cascada,121.0,7.0,1816.0,103600.0,Manual,6.0,Front,5.2,138.0,14980.0
Opel Cascada,125.0,6.0,1816.0,99900.0,Manual,6.0,Front,4.9,130.0,15890.0
Opel Cascada,125.0,8.0,1733.0,143000.0,Manual,6.0,Front,6.3,149.0,11999.0
Opel Cascada,125.0,6.0,1816.0,59300.0,Manual,6.0,Front,4.9,130.0,16990.0
Opel Cascada,125.0,3.0,1733.0,27940.0,Manual,6.0,Front,0.0,0.0,26980.0
Opel Cascada,125.0,3.0,1733.0,55000.0,Manual,6.0,Front,7.2,164.0,22690.0
Opel Cascada,147.0,5.0,1733.0,37535.0,Manual,6.0,Front,6.8,158.0,23450.0
Opel Cascada,103.0,9.0,1701.0,62056.0,Manual,6.0,Front,6.3,148.0,13790.0
Opel Cascada,125.0,3.0,1733.0,70539.0,Manual,6.0,Front,6.8,159.0,23865.0
Opel Cascada,103.0,9.0,1701.0,67192.0,Manual,6.0,Front,6.3,149.0,13690.0
Opel Cascada,125.0,8.0,1733.0,84313.0,Automatic,6.0,Front,7.2,171.0,15990.0
Opel Cascada,103.0,8.0,1701.0,58435.0,Manual,6.0,Front,6.3,149.0,13890.0
Opel Cascada,125.0,8.0,1733.0,117774.0,Manual,6.0,Front,6.3,148.0,15490.0
Opel Cascada,125.0,3.0,1733.0,12850.0,Manual,6.0,Front,7.2,164.0,29490.0
Opel Astra,85.0,15.0,1400.0,175859.0,Manual,5.0,Front,7.7,166.0,5999.0
Opel Cascada,147.0,6.0,1733.0,47694.0,Manual,6.0,Front,6.8,161.0,22450.0
Opel Cascada,125.0,4.0,1733.0,5900.0,Manual,6.0,Front,7.2,164.0,28990.0
Opel Cascada,125.0,3.0,1733.0,46629.0,Manual,6.0,Front,7.2,164.0,25990.0
Opel Cascada,125.0,3.0,1733.0,36255.0,Manual,6.0,Front,7.2,164.0,26400.0
Opel Cascada,125.0,8.0,1733.0,58000.0,Manual,6.0,Front,6.3,148.0,15890.0
Opel Cascada,125.0,6.0,1733.0,63664.0,Manual,6.0,Front,4.9,130.0,16450.0
Opel Cascada,100.0,3.0,1733.0,21860.0,Automatic,6.0,Front,7.6,175.0,27490.0
Opel Cascada,88.0,4.0,1701.0,72400.0,Manual,6.0,Front,6.7,159.0,17590.0
Opel Cascada,125.0,6.0,1843.0,58175.0,Manual,6.0,Front,4.9,129.0,18970.0
Opel Cascada,125.0,3.0,1733.0,34713.0,Manual,6.0,Front,7.2,164.0,27950.0
Opel Cascada,125.0,3.0,1733.0,40800.0,Manual,6.0,Front,7.2,164.0,25580.0
Opel Cascada,100.0,3.0,1733.0,36000.0,Automatic,6.0,Front,7.6,174.0,26990.0
Opel Cascada,125.0,3.0,1733.0,29012.0,Manual,6.0,Front,6.8,159.0,29990.0
Opel Cascada,88.0,4.0,1701.0,44250.0,Manual,6.0,Front,6.7,159.0,20990.0
Opel Cascada,125.0,6.0,1733.0,56880.0,Automatic,6.0,Front,6.8,159.0,21490.0
Opel Cascada,125.0,3.0,1733.0,46420.0,Manual,6.0,Front,0.0,0.0,25580.0
Opel Cascada,103.0,5.0,1701.0,40950.0,Manual,6.0,Front,6.4,149.0,16999.0
Opel Cascada,125.0,3.0,1733.0,43800.0,Manual,6.0,Front,7.2,164.0,25389.0
Opel Cascada,100.0,3.0,1733.0,18270.0,Automatic,6.0,Front,7.6,174.0,26579.0
Opel Cascada,100.0,3.0,1733.0,7806.0,Automatic,6.0,Front,7.6,174.0,28990.0
Opel Cascada,100.0,3.0,1733.0,22100.0,Automatic,6.0,Front,7.6,174.0,28990.0
Opel Cascada,125.0,3.0,1733.0,17300.0,Manual,6.0,Front,7.2,164.0,29700.0
Opel Adam,110.0,3.0,1178.0,16623.0,Manual,6.0,Front,6.4,144.0,18779.0
Opel Cascada,100.0,3.0,1733.0,35032.0,Automatic,6.0,Front,7.6,174.0,25490.0
Opel Cascada,100.0,3.0,1733.0,52212.0,Automatic,6.0,Front,7.6,174.0,24490.0
Opel Cascada,100.0,3.0,1733.0,9686.0,Automatic,6.0,Front,7.6,174.0,26890.0
Opel Cascada,103.0,4.0,1701.0,80000.0,Manual,6.0,Front,6.5,151.0,17989.0
Opel Cascada,100.0,3.0,1733.0,35016.0,Manual,6.0,Front,7.6,175.0,25950.0
Opel Adam,85.0,7.0,1156.0,43883.0,Manual,6.0,Front,4.9,116.0,11798.0
Opel Cascada,103.0,8.0,1733.0,66400.0,Manual,6.0,Front,6.3,149.0,15360.0
